##################################################;;;;;;;;;;;;;;x
# Flags;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
zDD-1st_Special_Service_Brigade.txt; - 1st Special Service Brigade will be formed in London - \n;;;;;;;;;;;;;x
zDD-2nd_Special_Service_Brigade.txt; - 2nd Special Service Brigade will arrive in Alexandria - \n;;;;;;;;;;;;;x
zDD-3rd_Special_Service_Brigade.txt; - 3rd Special Service Brigade will arrive in Calcutta - \n;;;;;;;;;;;;;x
zDD-4th_Special_Service_Brigade.txt; - 4th Special Service Brigade will be formed in London - \n;;;;;;;;;;;;;x
zDD-1er_Bataillon_FM_Commandos.txt; - 1er Bt FM Commandos (Expeditionary Forces) will arrive in London - \n;;;;;;;;;;;;;x
zDD-Paramarines.txt; - 1st Marine Parachute Regiment will be formed in Los Angeles - \n;;;;;;;;;;;;;x
zDD-Chindits_1943.txt; - 1st Wingate's Chindit Regiment will arrive in Calcutta - \n;;;;;;;;;;;;;x
zDD-Chindits_1944.txt; - Long Range Penetration Groups will arrive in Calcutta - \n;;;;;;;;;;;;;x
zDD-USA_rangers.txt; - 1 Elite Infantry Regiment will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-USA_marine_raiders.txt; - 1 Elite Infantry Regiment will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-USA_Merills_marauders.txt; - 1 Elite Infantry Regiment will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-CAN_black_devils.txt; - 1st Special Service Force Regiment will be formed in Ottawa - \n;;;;;;;;;;;;;x
zDD-ENG_black_devils.txt; - 1st Special Service Force Regiment will be formed in London - \n;;;;;;;;;;;;;x
zDD-Belgium_SAS.txt; - 5 Regiment SAS (Expeditionary Forces) will arrive in London - \n;;;;;;;;;;;;;x
zDD-Z_Special_Unit.txt; - Z Special Unit (Expeditionary Forces) will arrive in Melbourne - \n;;;;;;;;;;;;;x
zDD-LRDG.txt; - Long Range Desert Group (Expeditionary Forces) will arrive in Melbourne - \n;;;;;;;;;;;;;x
zDD-French_SAS.txt; - French SAS REGIMENT (Expeditionary Forces) will arrive in London - \n;;;;;;;;;;;;;x
zDD-GER_converted_liner.txt; - 7 Converted Line Ships will be placed in the production queue - \n;;;;;;;;;;;;;x
zDD-GER_3_1000_projekt.txt; - Luftflotte 22 will base in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_jagernotprogramms.txt; - Luftflotte 21 will base in Berlin - \n;;;;;;;;;;;;;x
zDD-GER_amerika_bomber.txt; - Luftflotte 23 will base in Berlin - \n;;;;;;;;;;;;;x
zDD-JAP_Airborne_commando.txt; - Units will appear on the map or the production queue - \n;;;;;;;;;;;;;x
zDD-ITA_GER_CSIR.txt; - Corpo di Spedizione Italiano will appear in Vienna - \n;;;;;;;;;;;;;x
zDD-ITA_GER_ARMIR.txt; - 8a Armata Italiana will appear in Vienna - \n;;;;;;;;;;;;;x
zDD-ROM_1st_Guard_Division.txt; - The 1st Guard Division will appear on the map - \n;;;;;;;;;;;;;x
zDD-ROM_1st_Border_Guard_Division.txt; - The 1st Border-Guard Division will appear next to the Bulgarian border - \n;;;;;;;;;;;;;x
zDD-ROM_2nd_Guard_Division.txt; - The 2nd Guard Division will appear on the map - \n;;;;;;;;;;;;;x
zDD-ROM_Moto_Arty.txt; - Six motorized artillery units called 'Divizioane' will be organized - \n;;;;;;;;;;;;;x
zDD-ROM_Moto_AT.txt; - Four independent AT brigades will be organized - \n;;;;;;;;;;;;;x
zDD-ROM_R2.txt; - A light armor brigade appears on the map - \n;;;;;;;;;;;;;x
zDD-ROM_Recon_group.txt; - The Recon Group will appear near the northern border - \n;;;;;;;;;;;;;x
zDD-ROM_R35_Polish_Tanks.txt; - A Polish Infantry tank brigade has fled from occupied Poland to Romania - \n;;;;;;;;;;;;;x
zDD-ROM_Rezerve_Infantry_Divisions.txt; - Three rezerve infantry units are hastely mobilized - \n;;;;;;;;;;;;;x
zDD-ROM_German_Mission_Heer.txt; - The German Military Mission HQ will be stationned in Bucharest - \n;;;;;;;;;;;;;x
zDD-ROM_German_Mission_Luftwaffe.txt; - The Luftwaffe elements will take positions in Romania -;;;;;;;;;;;;;x
zDD-ROM_IAR80.txt; - An unit equipped with IAR80 interceptor will appear on the map -;;;;;;;;;;;;;x
zDD-ROM_captured_armor.txt; - Sir, capturing Odessa enabled us to seize important quantities of armor, weapons and equipment, allowing the deployment on the map of a precious Soviet captured armor unit -;;;;;;;;;;;;;x
zDD-Decima_Flottiglia_Mas.txt; - The Decima Flottiglia MAS will be stationned in Roma - \n;;;;;;;;;;;;;x
zDD-SOV-OMSBON.txt; - The OMSBON will arrive in Moscow - \n;;;;;;;;;;;;;x
zDD-SOV-OSNAZ.txt; - The OSNAZ will appear in Moscow - \n;;;;;;;;;;;;;x
zDD-SOV-mass_production_t_34.txt; - T-34 production will begin - \n;;;;;;;;;;;;;x
zDD-SOV-mass_production_t_34b.txt; - T-34 production will begin - \n;;;;;;;;;;;;;x
zDD-GER-35t_38t.txt; - Light armor brigade are added to the queue - \n;;;;;;;;;;;;;x
zDD-SOV-Workers.txt; - Thousands of workers, peasants, proletarian will join the production queue! - \n;;;;;;;;;;;;;x
zDD-SS-starting.txt; - Activation of:\nSS-Standarte Deutschland\nSS-VT Standarte 'Germania'\nLeibstandarte SS Adolf Hitler (LSSAH) -;;;;;;;;;;;;;x
GER_ss_mot_HQ_I.txt; - 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_II.txt; - 1 SS Armee(M) HQ and 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_III.txt; - 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_IV.txt; - 1 SS Armee(M) HQ and 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_V.txt; - 2 SS A.K.(M) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_VI.txt; - 1 SS Armee(M) HQ and 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_VII.txt; - 2 SS A.K.(M) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_VIII.txt; - 1 SS Armee(M) HQ and 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_IX.txt; - 2 SS A.K.(M) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mot_HQ_X.txt; - 1 SS Armee(M) HQ and 2 SS A.K.(M) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_I.txt; - 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_II.txt; - 1 SS Armee(PzG) HQ and 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_III.txt; - 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_IV.txt; - 1 SS Armee(PzG) HQ and 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_V.txt; - 2 SS A.K.(PzG) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_VI.txt; - 1 SS Armee(PzG) HQ and 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_VII.txt; - 2 SS A.K.(PzG) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_VIII.txt; - 1 SS Armee(PzG) HQ and 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_IX.txt; - 2 SS A.K.(PzG) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_mech_HQ_X.txt; - 1 SS Armee(PzG) HQ and 2 SS A.K.(PzG) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_I.txt; - 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_II.txt; - 1 SS Armee(Pz) HQ and 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_III.txt; - 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_IV.txt; - 1 SS Armee(Pz) HQ and 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_V.txt; - 2 SS A.K.(Pz) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_VI.txt; - 1 SS Armee(Pz) HQ and 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_VII.txt; - 2 SS A.K.(Pz) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_VIII.txt; - 1 SS Armee(Pz) HQ and 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_IX.txt; - 2 SS A.K.(Pz) HQ's will be formed -\n;;;;;;;;;;;;;x
GER_ss_pz_HQ_X.txt; - 1 SS Armee(Pz) HQ and 2 SS A.K.(Pz) HQ will be formed -\n;;;;;;;;;;;;;x
GER_mot_HQ_I.txt; - 1 motorized A.K. HQ will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_II.txt; - 2 motorized A.K. HQ will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_III.txt; - XIV., XV. and the XVI. Mot. A.K. HQ's will be formed at their historical start -\n;;;;;;;;;;;;;x
GER_mot_HQ_IV.txt; - 10 Armee(M) HQ (Leipzig) with 2 motorized A.K. HQ,s (Magdenburg) will appear on the map -\n;;;;;;;;;;;;;x
GER_mot_HQ_V.txt; - 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_VI.txt; - 1 Armee(M) with 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_VII.txt; - 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_VIII.txt; - 1 Armee(M) with 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_IX.txt; - 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mot_HQ_X.txt; - 1 Armee(M) with 2 motorized A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_I.txt; - 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_II.txt; - 1 Armee(Pz) HQ with 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_III.txt; - 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_IV.txt; - 1 Armee(Pz) HQ with 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_V.txt; - 2 Pz.-A.K. HQ's will be formed in Magdenburg will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_VI.txt; - 1 Armee(Pz) HQ with 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_VII.txt; - 2 Pz.-A.K. HQ's will be formed in Magdenburg will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_VIII.txt; - 1 Armee(Pz) HQ with 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_IX.txt; - 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_armor_HQ_X.txt; - 1 Armee(Pz) HQ with 2 Pz.-A.K. HQ's will be formed in Magdenburg -\n;;;;;;;;;;;;;x
GER_mtn_HQ_I.txt; - 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_II.txt; - 1 Gebirgsjäger Armee HQ with 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_III.txt; - 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_IV.txt; - 1 Gebirgsjäger Armee HQ with 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_V.txt; - 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_VI.txt; - 1 Gebirgsjäger Armee HQ with 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_VII.txt; - 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_VIII.txt; - 1 Gebirgsjäger Armee HQ with 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_IX.txt; - 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
GER_mtn_HQ_X.txt; - 1 Gebirgsjäger Armee HQ with 2 Gebirgsjäger A.K. HQ's will be formed in Garmisch Partenkirchen -\n;;;;;;;;;;;;;x
AI_GER_KM_garrison.txt; - Kriegsmarine-Garrison will be formed in Berlin -\n;;;;;;;;;;;;;x
AI_GER_LW_garrison.txt; - Luftwaffe-Garrison will be formed in Berlin -\n;;;;;;;;;;;;;x
GER_1933_II.txt; - Reichswehr 1933 - \n;;;;;;;;;;;;;x
diesel_engine;Diesel AFV engines;;;;;;;;;;;;;x
gasoline_engine;Gasoline AFV engines;;;;;;;;;;;;;x
light_air;Light Aircraft;;;;;;;;;;;;;x
The_Roosevelt_effect;Go FDR !;;;;;;;;;;;;;x
The_Churchill_effect;We shall fight on the beaches!;;;;;;;;;;;;;x
The_Tojo_effect;Tenno Heika, Banzai!;;;;;;;;;;;;;x
The_Hirohito_effect;Showa-tenno, Banzai!;;;;;;;;;;;;;x
The_Mussolini_effect;Il Duce;;;;;;;;;;;;;x
The_Stalin_effect;Comrade Stalin;;;;;;;;;;;;;x
The_Hitler_effect;Führerprinzip;;;;;;;;;;;;;x
The_Chiang_Kaishek_effect;First internal pacification, then external resistance!;;;;;;;;;;;;;x
The_Mao_Zedong_effect;Let 100 flowers bloom;;;;;;;;;;;;;x
Japan_balanced;Aliquid ad omnes;;;;;;;;;;;;;x
Japan_navy;Dai-Nippon Teikoku Kaigun;;;;;;;;;;;;;x
Japan_army;Dai-Nippon Teikoku Rikugun;;;;;;;;;;;;;x
Japan_economy;Build up !;;;;;;;;;;;;;x
Japan_airforce;To the skies!;;;;;;;;;;;;;x
USMC_creation;Semper fi;;;;;;;;;;;;;x
Chinese_Militia;Chinese militia;;;;;;;;;;;;;x
FRAtank;French Armor;;;;;;;;;;;;;x
USA_balanced;Aliquid ad omnes;;;;;;;;;;;;;x
US_Navy;USN;;;;;;;;;;;;;x
US_Army_Air_Force;USAAF;;;;;;;;;;;;;x
US_economy;Wall street;;;;;;;;;;;;;x
Dunkirk_fleet;Operation Dynamo;;;;;;;;;;;;;x
Garrison_india;Police India;;;;;;;;;;;;;x
Army_of_india;The army of India;;;;;;;;;;;;;x
English_balanced;Aliquid ad omnes;;;;;;;;;;;;;x
English_economy;English Bankers;;;;;;;;;;;;;x
GER_landing_norway;Operation Weserübung;;;;;;;;;;;;;x
third_reich_wehrmacht;Das Heer;;;;;;;;;;;;;x
third_reich_Kreigsmarine;Plan Z;;;;;;;;;;;;;x
third_reich_luftwaffe;Goering's dream;;;;;;;;;;;;;x
third_reich_panzers;Achtung Panzer!;;;;;;;;;;;;;x
USSR_balanced;Aliquid ad omnes;;;;;;;;;;;;;x
Deep_battle;Deep Battle;;;;;;;;;;;;;x
Economy;Economy;Économie;Wirtschaft;;Economía;;;;;;;;;x
RKAK;RKAK;;;;;;;;;;;;;x
USSR_economy;5 year plan;;;;;;;;;;;;;x
soviet_guards;The Red Guards;;;;;;;;;;;;;x
Finnish_combat;Finnish Combat Prowess;;;;;;;;;;;;;x
German_help;German Aid;;;;;;;;;;;;;x
The_drones;Your people are mindless drones!;;;;;;;;;;;;;x
Appease_them;Give them cake;;;;;;;;;;;;;x
Government_oppression;Send in the Goon Squads;;;;;;;;;;;;;x
fascist_Appease_them;Give them cake;;;;;;;;;;;;;x
fascist_Government_oppression;Send in the Goon Squads;;;;;;;;;;;;;x
demo_Appease_them;Give them cake;;;;;;;;;;;;;x
demo_Government_oppression;Send in the Goon Squads;;;;;;;;;;;;;x
comm_Appease_them;Give them cake;;;;;;;;;;;;;x
comm_Government_oppression;Send in the Goon Squads;;;;;;;;;;;;;x
SS_junkerschulen;SS Junkerschulen;;;;;;;;;;;;;x
zDD_GER_Condors.txt; - KG 40 is ready for patrol -;;;;;;;;;;;;;x
GER_Kriegsmarine_Creation.txt; - The Kriegsmarine (OKM) Command -;;;;;;;;;;;;;x
Foreign_legion.txt;The French Foreign legion at your service.;;;;;;;;;;;;;x
Colonial_garrison.txt;The colonial garrison forces.;;;;;;;;;;;;;x
National_guard.txt;Activate the National Guard.;;;;;;;;;;;;;x
NKVD_units.txt;NKVD.;;;;;;;;;;;;;x
Black_shirts.txt;The Black shirts.;;;;;;;;;;;;;x
SS-miltia-squads.txt;SS goons.;;;;;;;;;;;;;x
zdd-SS-starting.txt;The SS.;;;;;;;;;;;;;x
Forts_JAP.txt;Island Forts;;;;;;;;;;;;;x
body_armour_36;Body armour from 1936;;;;;;;;;;;;;x
body_armour_war;Body armour during war;;;;;;;;;;;;;x
Mussolini.txt;Mussolini HQ.;;;;;;;;;;;;;x
Hitler.txt;Hitler HQ.;;;;;;;;;;;;;x
Stalin.txt;Stalin HQ.;;;;;;;;;;;;;x
Churchill.txt;Churchill HQ.;;;;;;;;;;;;;x
Roosevelt.txt;Roosevelt HQ.;;;;;;;;;;;;;x
Tojo.txt;Tojo HQ.;;;;;;;;;;;;;x
JAP_upgrade_hiei.txt;Upgrade the Hiei;;;;;;;;;;;;;x
new_parliamentary_scandal;More Parliamentary scandals;;;;;;;;;;;;;x
allow_pocket_battleship_doctrine;Pocket Battleship doctrine;;;;;;;;;;;;;x
Moscow_trial_36;1936 Purge effects;;;;;;;;;;;;;x
no_Moscow_trial_36;Devious Politicians'36;;;;;;;;;;;;;x
Moscow_trial_37;1937 Purge effects;;;;;;;;;;;;;x
no_Moscow_trial_37;Devious Politicians'37;;;;;;;;;;;;;x
Moscow_trial_38;1938 Purge effects;;;;;;;;;;;;;x
no_Moscow_trial_38;Devious Politicians'38;;;;;;;;;;;;;x
army_purge;Army Purge effects;;;;;;;;;;;;;x
no_army_purge;Devious Army;;;;;;;;;;;;;x
fleet_purge;Navy Purge effects;;;;;;;;;;;;;x
no_fleet_purge;Devious Navy;;;;;;;;;;;;;x
airforce_purge;Airforce Purge effects;;;;;;;;;;;;;x
no_airforce_purge;Devious airforce;;;;;;;;;;;;;x
Beria;Beria controls the NKVD;;;;;;;;;;;;;x
Beria-HQ.txt;The Beria HQ;;;;;;;;;;;;;x
kill_trotsky;Trotsky dead;;;;;;;;;;;;;x
leave_trotsky;Trotsky alive;;;;;;;;;;;;;x
allow_trotsky;Trotsky returns;;;;;;;;;;;;;x
coup_crushed;2-2-6 Coup Crushed;;;;;;;;;;;;;x
naval_construction;Naval Program;;;;;;;;;;;;;x
Toshiba_founded;Toshiba Founded;;;;;;;;;;;;;x
National_Mobilization;National Mobilisation Program;;;;;;;;;;;;;x
NewOrder_EastAsia;New Order in East Asia;;;;;;;;;;;;;x
Garrison_India.txt;Indian Garrison Force;;;;;;;;;;;;;x
RAF_creation.txt;RAF Theatre HQs;;;;;;;;;;;;;x
Army_of_India.txt;Army of India;;;;;;;;;;;;;x
19th_Squadron_RAF.txt;19th Squadron RAF\n;;;;;;;;;;;;;x
111th_Squadron_RAF.txt;111th Squadron RAF\n;;;;;;;;;;;;;x
looming_disaster;Country in Crisis;;;;;;;;;;;;x
spanish_civil_war_effect;Civil War in Full Swing;;;;;;;;;;;;x
republic_still_stands;Republican Fortitude;;;;;;;;;;;;x
post_spanish_civil_war_effect_year_one;Destroyed Economy;;;;;;;;;;;;x
post_spanish_civil_war_effect_year_two;Reconstruction of Spain;;;;;;;;;;;;x
Swedish_Iron_Narvik_Route;Swedish Steel Trade - Narvik Route;;;;;;;;;;;;;x
Swedish_Iron_Baltic_Route;Swedish Steel Trade - Baltic Sea Route;;;;;;;;;;;;;x
Swedish_Iron_Frozen;Swedish Steel Trade - Baltic Sea Frozen;;;;;;;;;;;;;x
FIN_SS.txt;SS Freiwilligen-Battalion Nordost;;;;;;;;;;;;;x
FIN_sfb.txt;Svenska frivilligebatallion;;;;;;;;;;;;;x
FIN_HeimoP.txt;Heimopataljoona 3;;;;;;;;;;;;;x
FIN_Estonians.txt;Estonian volunteers;;;;;;;;;;;;;x
control_over_western_russia;Control Over Western Russia;;;;;;;;;;;;;x
war_mobilisation_usa_I;War Mobilisation I;;;;;;;;;;;;;x
war_mobilisation_usa_II;War Mobilisation II;;;;;;;;;;;;;x
war_mobilisation_usa_III;War Mobilisation III;;;;;;;;;;;;;x
war_mobilisation_usa_IV;War Mobilisation IV;;;;;;;;;;;;;x
war_mobilisation_usa_V;War Mobilisation V;;;;;;;;;;;;;x
puppet_master_I;Regional Puppet Master;;;;;;;;;;;;;x
puppet_master_II;Puppet Master;;;;;;;;;;;;;x
puppet_master_III;Great Puppet Master;;;;;;;;;;;;;x
puppet_master_IV;Global Puppet Master;;;;;;;;;;;;;x
control_over_europe;Control Over Europe;;;;;;;;;;;;;x
Dday_prep;D Day Preparations;;;;;;;;;;;;;x
DDAY_ONE;D-day Wave 1;;;;;;;;;;;;;x
DDAY_TWO;D-day Wave 2;;;;;;;;;;;;;x
DDAY_THREE;D-day Wave 3;;;;;;;;;;;;;x
DDAY_FOUR;D-day Wave 4;;;;;;;;;;;;;x
DDAY_shock;Invasion Turmoil;;;;;;;;;;;;;x
DRAGOON_ONE;Dragoon Adrenaline;;;;;;;;;;;;;x
DRAGOON_shock;Invasion Turmoil;;;;;;;;;;;;;x
DragoonBuildup;Op. Dragoon Buildup Land;;;;;;;;;;;;;x
DragoonBuildupNaval;Op. Dragoon Buildup Naval;;;;;;;;;;;;;x
DragoonBuildupAir;Op. Dragoon Buildup Air;;;;;;;;;;;;;x
zDD_SS_Der_Fuhrer.txt; Der Fuhrer SS Standarte.;;;;;;;;;;;;;x
Flieger-division.txt;7.Flieger Division.;;;;;;;;;;;;;x
GER_Hannover.txt;SMS Hannover.;;;;;;;;;;;;;x
GER_Hessen.txt;SMS Hessen.;;;;;;;;;;;;;x
WidderHSK-3.txt;Widder HSK 3.;;;;;;;;;;;;;x
OrionHSK-1.txt;Orion HSK 1.;;;;;;;;;;;;;x
AtlantisHSK-2.txt;Atlantis HSK-2.;;;;;;;;;;;;;x
ThorHSK-4.txt;Thor HSK-4.;;;;;;;;;;;;;x
PinguinHSK-5.txt;Pinguin HSK-5.;;;;;;;;;;;;;x
StierHSK-6.txt;Stier HSK-6.;;;;;;;;;;;;;x
KometHSK-7.txt;Komet HSK-7.;;;;;;;;;;;;;x
KormoranHSK-8.txt;Kormoran HSK-8.;;;;;;;;;;;;;x
MichelHSK-9.txt;Michel HSK-9.;;;;;;;;;;;;;x
CoronelHSK-10.txt;Coronel HSK-10.;;;;;;;;;;;;;x
HansaHSK-11.txt;Hansa HSK-11.;;;;;;;;;;;;;x
ss_starting;The Waffen SS.;;;;;;;;;;;;;x
Condor_Legion_Victory.txt;Victorious Condor legion.;;;;;;;;;;;;;x
spanish_volunteers.txt;Spanish Volunteers.;;;;;;;;;;;;;x
Hun_barbarossa;Operation Barbarossa.;;;;;;;;;;;;;x
Rom_barbarossa;Operation Barbarossa.;;;;;;;;;;;;;x
Fall_Blau;Fall Blau.;;;;;;;;;;;;;x
Fall_Blau_ai;AI Fall Blau.;;;;;;;;;;;;;x
Zitadelle_ai;AI Zitadelle.;;;;;;;;;;;;;x
steadfast_ai;AI Steadfast.;;;;;;;;;;;;;x
Total_war;Total War.;;;;;;;;;;;;;x
The_new_deal_effect;New Deal Policies.;;;;;;;;;;;;;x
emergency_legislation;Emergency Legislation.;;;;;;;;;;;;;x
extreme_legislation;Extreme Legislation.;;;;;;;;;;;;;x
resource_powerhouse;Resource Powerhouse;;;;;;;;;;;;;x
medical_power;Medical World Leader;;;;;;;;;;;;;x
science_power;Science Centre;;;;;;;;;;;;;x
nuclear_power;Nuclear Power;;;;;;;;;;;;;x
armour_power_I;Armour Producer I;;;;;;;;;;;;;x
armour_power_II;Armour Producer II;;;;;;;;;;;;;x
armour_power_III;Armour Producer III;;;;;;;;;;;;;x
naval_power_I;Naval Builder I;;;;;;;;;;;;;x
naval_power_II;Naval Builder II;;;;;;;;;;;;;x
naval_power_III;Naval Builder III;;;;;;;;;;;;;x
air_power_I;Airforce Producer I;;;;;;;;;;;;;x
air_power_II;Airforce Producer II;;;;;;;;;;;;;x
air_power_III;Airforce Producer III;;;;;;;;;;;;;x
jungle_coloniser;Jungle Coloniser;;;;;;;;;;;;;x
agricultural_giant;Agricultural Giant;;;;;;;;;;;;;x
captain_of_industry;Captain Of Industry;;;;;;;;;;;;;x
